"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TST",297.044509823681,-1.73976598621397,0.475072206914384,-3.66210854032869,0.000250147825161104,0.00337574406616677
"APOL2",2678.48814491874,-1.30666480719913,0.370412739521814,-3.52759143458719,0.00041935889688001,0.00508281073995549
"RNF112",49.9189894395378,-1.53059715051545,0.401626489080258,-3.81099651574423,0.000138407718265951,0.0021291632949064
"SPECC1",559.817839162766,-1.26991581803618,0.342605688935554,-3.70663961238267,0.000210027478002523,0.00292808122158032
"ATP6V1F",2216.9141259548,1.66362419168961,0.36207717308476,4.59466742273799,4.33440004827155e-06,0.000120772146799566
"FLNC",26.0175656588913,6.21951291086653,1.14433318116975,5.43505424225215,5.47797656421134e-08,2.90457232082439e-06
"IRF5",1517.51724951081,1.8788434559146,0.501399752463586,3.74719661643839,0.00017882191756287,0.0025582663156855
"CHN1",15.8074041302905,1.83655816553347,0.566238897462456,3.2434334231785,0.0011809840740566,0.0114580944048398
"TWSG1",1650.23729513793,2.41016242447932,0.32695051705648,7.37164279835954,1.68538102092831e-13,3.40935726723587e-11
"WDFY4",6481.74714127431,-2.039139654068,0.275730940188441,-7.39539658724701,1.40986846513511e-13,2.88083123042607e-11
"TTBK2",543.45448304205,-1.0738794137171,0.264178136249178,-4.06498217060702,4.80361339838067e-05,0.000901412759145108
"CD68",8356.15868325937,2.15480315229805,0.448399654932288,4.80554150431593,1.54333216367681e-06,5.11804366213414e-05
"MPDU1",547.790876414669,1.4735369042949,0.301369355953386,4.88947159087673,1.01107012448922e-06,3.55085721324522e-05
"ILF3",5793.32006448125,1.28070103433199,0.37385159077491,3.42569368683809,0.00061323153340995,0.00682822320403438
"SLC44A2",19809.7031511459,-1.89282964398333,0.525280778659796,-3.60346260682279,0.000314005939061598,0.00404072909750449
"AP1M2",131.653196261976,-4.05580028415729,0.824881753477112,-4.91682628093171,8.7958539716486e-07,3.16603790022205e-05
"CDKN2D",748.705096696298,-1.01340313165932,0.312284779617774,-3.24512495581658,0.00117399095735695,0.0114011824658539
"ADCY4",1215.45783779451,-1.30095179851675,0.371105720371299,-3.50560966081342,0.00045556279129477,0.00543051249564049
"MIS18BP1",1611.50305909505,-1.52008566663379,0.224070122741601,-6.78397301717358,1.16915174287639e-11,1.56627619911567e-09
"QRICH2",375.291864759655,2.36480037497754,0.24363354686887,9.70638241477613,2.83210719561512e-22,3.18281647000546e-19
"KLF16",1503.26283318618,-1.35786214415974,0.298736499556126,-4.54535065576955,5.48438724490696e-06,0.000146750885684157
"DOHH",113.906281407466,1.82110936037249,0.530680910742556,3.43164663267103,0.000599928707718292,0.00670124673022271
"APOC1",7.05178665768772,-3.15152008728577,0.952531190933401,-3.30857416248757,0.000937723454936819,0.00953226521101352
"GADD45G",5189.87901975674,-1.19763926423356,0.396176291598276,-3.02299579664896,0.00250285719722273,0.0204649548272509
"ATP8B3",75.9548283285883,-1.47542504964848,0.502787799402206,-2.93448856834375,0.00334097859915523,0.0253031284471401
"SNX9",536.849462992881,1.48324410213298,0.440955479966482,3.36370488523178,0.000769037297701139,0.00821375686124411
"RSPH3",324.106277273903,-1.12792323333208,0.297052952863826,-3.79704433993335,0.000146431605064579,0.00221718932548756
"FCHO1",2698.47501295797,-1.70626907653525,0.389802954110562,-4.37726050698756,1.2018030076526e-05,0.000290972190351253
"GDF15",121.517224563,2.07208594810178,0.659790731536125,3.14051993922005,0.00168648226823117,0.0152974996126032
"TNNT3",308.053492671158,-1.81262923594636,0.481181032992898,-3.76704215598854,0.000165193115102521,0.00242855488765181
"PAK4",492.918736349196,1.17671611495768,0.198771674478171,5.9199386333434,3.22061768292135e-09,2.48382358125902e-07
"CEP85",417.568512934655,1.28714812930534,0.417653351094508,3.08185754030757,0.0020571326251188,0.0176628760074398
"TAF4",1308.65907248316,-1.78516965880269,0.342168094910157,-5.217230026287,1.81618658702265e-07,8.16436410419583e-06
"ANGPTL6",29.829838941956,-1.7747347116779,0.628083648549862,-2.8256343176191,0.00471870997914498,0.0332242747056135
"ZNF341",429.950100011764,-1.07053956765155,0.330684902224182,-3.23734032140903,0.00120649437565517,0.0116559997522889
"PRR7",223.748581745418,2.28604624224736,0.325702135350938,7.01882485291105,2.23742039839662e-12,3.59212517771153e-10
"IDO1",1118.06371036705,2.39509666803024,0.897337162085412,2.66911565599716,0.00760512575950621,0.0481364483695404
"RAB11FIP4",7596.89498076009,-1.87455039201593,0.467786787166592,-4.00727520195723,6.14232775417277e-05,0.00109958538176249
"TRAF3",8083.86565847754,1.36302682036555,0.380091826789349,3.58604611911573,0.000335729609415215,0.00425797759803159
"SH3BP5",5179.20683026412,2.66050439901963,0.293900091483903,9.0524109250417,1.39845914217119e-19,1.04775666618448e-16
"AOC3",703.133924701443,-1.33385268424515,0.402113371271838,-3.31710601919635,0.000909550951344979,0.0093161044024089
"AOC2",947.050816355552,-1.29230732984461,0.417075104757054,-3.09850028233494,0.00194502784807057,0.0169519226269519
"NINJ1",23718.8662750664,1.16332607558897,0.385373167496278,3.01870024617167,0.00253861571511257,0.020645919814474
"FMO5",64.6944408205188,-1.65668034161621,0.449065147196623,-3.68917595132546,0.000224981588462843,0.00308762045659081
"RHPN2",32.9739913923073,-1.75889906471986,0.629878981313017,-2.79243968587956,0.00523122190532021,0.0361045335799122
"FAAP24",61.7896144271984,-1.18382827761243,0.288367761185538,-4.10527263084288,4.03838319387859e-05,0.00078853719719083
"GCH1",1868.59485595595,1.71101717690424,0.302104361787274,5.66366260580194,1.48175621616471e-08,9.42592657131948e-07
"LGALS3",10827.6413181291,1.8530007285059,0.497127447197551,3.7274158547306,0.000193453117202425,0.00273279546640213
"ZSWIM4",1805.70639548201,1.50891930790789,0.354182040403701,4.2602931142076,2.04158984047177e-05,0.00044696234721757
"EMILIN2",1523.12371418711,1.54345931998601,0.433811639945113,3.5579020428804,0.000373828663317778,0.00463937425169038
"SLX1A",1177.84398292744,-1.01702814867223,0.282412056446423,-3.6012207179447,0.0003167265391261,0.00406281620797837
"TRIM22",4069.39406591052,-1.3928974600681,0.457338561352239,-3.04565933812718,0.00232170723685774,0.0193993455986763
"RAP1GAP2",4467.38474323532,-1.57221573877306,0.462126429249804,-3.40213335412417,0.00066862003706963,0.00735515973915612
"TBC1D14",7745.86177007868,-1.03407087285368,0.382003029556094,-2.70697034538003,0.00679003223379806,0.0441232129963061
"EIF5A",3787.99583764209,1.06508367371243,0.22818621463109,4.66760744260716,3.04727406278334e-06,9.10536292703754e-05
"KDM6B",73395.564767338,1.10456633938846,0.329085129487116,3.35647600093612,0.000789425718813446,0.00836965034899224
"CLEC10A",16.0993113749738,-3.7563571377275,0.990658722800531,-3.79177717943927,0.000149573085981484,0.00225295156836891
"FLOT2",9646.02460487084,-1.07351864281725,0.361316310294829,-2.97113252911631,0.0029670371245724,0.0230636607772474
"NXT1",171.628107343936,1.54677377416559,0.390582658849389,3.96017011795199,7.48963896275294e-05,0.00129195188795689
"DPH2",174.033778293119,1.73397050925087,0.598364168957546,2.8978515078397,0.00375728436852438,0.0277614068416083
"PPP1R3D",2288.33409634404,-1.05603317970653,0.325049916827548,-3.24883387146596,0.00115879132415963,0.0112752235192041
"ALOX5AP",17292.0348141611,1.36469196600859,0.498253912424021,2.73894882103247,0.00616359673843432,0.0408664039402779
"DSTYK",851.189833962934,-1.02251753745561,0.352121688792499,-2.90387547828152,0.0036857471953656,0.0273769083773392
"TMCC2",33.6196998741847,2.03126715877327,0.677646969908562,2.99753005469405,0.00272177019915114,0.0217046201336135
"SPART",2305.83119362731,1.17293779720916,0.305701948429536,3.83686725987459,0.000124613783351416,0.00195867305626713
"TPT1",51719.8702028925,-1.10153382882211,0.290419905350315,-3.79290058473576,0.000148897779032656,0.00224612466223087
"PRAM1",4765.51003657202,-1.15590971200499,0.373412013006682,-3.09553434742954,0.00196458617738537,0.0170711399408628
"FOPNL",630.420067356679,1.33889184733105,0.313289003136512,4.27366372239899,1.92286972527334e-05,0.000425576932960113
"GIMAP4",2670.50192316947,-2.24039444046439,0.458786633259417,-4.88330364934059,1.04323029154098e-06,3.65745330460702e-05
"AGAP3",4873.08757854318,2.03732260279748,0.448750477907975,4.53998982306437,5.62569435171704e-06,0.000149739698738005
"BTG1",36525.1278257172,-1.08931444289579,0.291114621984967,-3.74187471405007,0.000182652575027365,0.00260569741906105
"ATP13A3",15848.4359977658,2.74586175170331,0.539356759781276,5.09099348790369,3.56192261448537e-07,1.45858567952276e-05
"MICAL2",1507.36508170673,-1.42464491525679,0.461548262355231,-3.08666510407163,0.00202415502211083,0.0174538073070247
"SARAF",15121.880946397,-1.18899112106623,0.31893693251468,-3.72798192950422,0.000193019214308777,0.00272897023101503
"RNF122",533.841237623035,-1.37625221063874,0.242612189496804,-5.67264247313042,1.40611491249677e-08,8.97296484697072e-07
"DGLUCY",4493.91983040312,-2.9242457468347,0.452451836645167,-6.4631094626941,1.025730363966e-10,1.15918991802616e-08
"TTC9",752.198862539907,-1.59136423935876,0.464127552727289,-3.42872175979998,0.000606430884242754,0.00676267384638736
"EIF2S1",934.86103167636,1.22918591848932,0.301557664089099,4.0761222972139,4.57929410050227e-05,0.000868991935826083
"ADAMDEC1",225.040209718471,4.30212437414597,1.27557236474378,3.37270114425074,0.000744346962918534,0.00802205365630209
"IRAK2",16469.0843578351,3.9590354036498,0.652104991020423,6.07116255536497,1.26987564329831e-09,1.07482486980258e-07
"PSRC1",142.498496537446,-1.3897342078771,0.494531915053398,-2.81020125410317,0.00495105296568653,0.0345695920914923
"PTGFRN",18.4312006398508,-2.50105155802559,0.749309765556073,-3.3378072367301,0.000844423087709342,0.00881851144804172
"CD101",421.892537989397,-2.17797204677322,0.50376647158793,-4.32337634521012,1.53659279075981e-05,0.000352823332171172
"IL6ST",4797.56952240988,1.79438956832027,0.394114738061318,4.55296236102973,5.28957397510324e-06,0.000142670389256485
"IL2RA",237.330354003378,2.42025599461428,0.754260740756343,3.2087789591002,0.00133299928352332,0.0126419327268604
"EMP1",334.962647372086,3.29683099372182,0.7664629129653,4.30135749291117,1.69754932201771e-05,0.000384113257663268
"PIWIL4",350.604161324035,2.20520000217372,0.615707258297034,3.58157220409097,0.000341532717323346,0.0043126500241785
"PHC2",4342.41413450357,-1.77129333138418,0.569455596066538,-3.11050298498992,0.00186769008013826,0.0164395752743814
"GNL2",707.32125020278,1.50366192700126,0.347346750007752,4.32899379933078,1.49792150620266e-05,0.000346302333131126
"TUT4",2242.99502159919,-1.01429128694987,0.187224092379131,-5.41752545872097,6.04295471064951e-08,3.16691530678054e-06
"SLC43A3",11423.3165956303,4.21984067785299,0.567181479979579,7.4400184540668,1.00671235832888e-13,2.14366150490893e-11
"TMEM165",1819.81383456414,1.95279859914681,0.403042559516007,4.84514241248325,1.26520892860481e-06,4.30305306682635e-05
"COL4A2",41.1771080137265,2.2212650620295,0.494352121144748,4.49328518483104,7.01327633780571e-06,0.000180040059692223
"SLC37A2",707.35417847593,-1.87887455141443,0.353142221459066,-5.32044722279751,1.03512475535864e-07,5.05785958361109e-06
"CTSL",528.091925404822,4.23153558531023,0.854171418066544,4.9539653233639,7.27161706588131e-07,2.70399892694325e-05
"GOLM1",96.094032086284,-1.5148733014041,0.530788095350889,-2.85400768154505,0.00431714874420835,0.0310457170090973
"CCNJL",495.825192239779,-2.61889727832048,0.553823096397683,-4.72876139575069,2.25893663331047e-06,7.05185635111688e-05
"OASL",1117.67054979198,-2.20931934479614,0.367357025966609,-6.01409307194511,1.8089656189624e-09,1.49973629122912e-07
"HILPDA",82.9774206772024,1.9666066973979,0.380784106438511,5.16462390143237,2.40922847554125e-07,1.04360348676068e-05
"SRPK2",3951.4951813488,-2.45328966537444,0.531812005384464,-4.61307687779797,3.96751470734513e-06,0.000112563926695961
"LMO2",1689.09030750608,-1.60937509121934,0.534038209550018,-3.0135953990547,0.0025817185762161,0.0209268367507949
"PRRG4",473.86191691163,-1.48809197328747,0.474841872744231,-3.13386847012335,0.00172518167356559,0.015531241688722
"ITGA7",316.338256218212,1.59056982554603,0.412030173359697,3.86032365682473,0.000113236936873545,0.00180937598421402
"FAM186B",15.6616027687488,4.29590090943145,1.05568801051987,4.06929023217376,4.71565748181464e-05,0.00088903108294155
"CDK4",460.472185856279,2.48730416446981,0.65307773337358,3.80858822367321,0.000139762480619569,0.00214837022830795
"B4GALNT1",3.8715273885189,3.5487350694992,1.17012734120359,3.03277681371753,0.00242314742265554,0.0199665373575963
"ESPL1",243.716287412617,2.41260926863012,0.560046877569361,4.30787022525864,1.64834044972746e-05,0.000374654819747605
"PKIB",7.21432887655538,-3.2371379965538,1.20027135645996,-2.69700512232608,0.00699661940854519,0.0451322111018688
"SMPD2",1206.18465524615,1.21519719357781,0.31516884286768,3.85570217703277,0.000115397911646508,0.00183809791708443
"STX11",4116.31407651761,1.87165957925464,0.481577088740137,3.88652122996782,0.000101691036911404,0.00165895805296839
"CPM",178.531707283336,1.88580684329297,0.478449712990495,3.94149435581422,8.09755408286397e-05,0.00137651614741391
"EGLN1",6384.25303362332,-2.01704546107587,0.672644504505453,-2.99867975961368,0.00271152147559225,0.0216461594040078
"STX6",11440.6529977135,-1.19938193281804,0.399266573755149,-3.00396279492598,0.00266487910647316,0.0213835142581696
"CHRND",15.3567288007745,5.80890743171612,1.44059403624232,4.0323000689828,5.52335992073917e-05,0.00100478460284742
"TTLL4",4402.32458443398,2.64553723339229,0.503570485118903,5.25355895861852,1.49187888068683e-07,6.90599951428234e-06
"HTR2B",8.79716620763315,1.70902497992019,0.6015799220932,2.84089431371583,0.00449872186048086,0.0321004037092301
"CYP27A1",3763.81205768713,2.99089899993786,0.558005214038992,5.35998396554206,8.3229338755645e-08,4.19861918625422e-06
"ARMC9",36.9707952788923,1.82482377730638,0.517191693086506,3.52833156777164,0.000418187984940466,0.00507165752239849
"ARHGEF4",6.84586347762308,-3.80452344280319,1.24861442061141,-3.04699623839057,0.00231140602294156,0.0193532419031808
"APPL2",2483.29531965969,-1.41523826484679,0.368779730573988,-3.83762486795041,0.000124230067703288,0.00195416021739487
"DRAM1",2989.23739593537,2.4844156692204,0.453384494624551,5.47971026507589,4.26022891235196e-08,2.3741093847925e-06
"SLC41A2",118.498769860301,1.89151634278952,0.365510997130104,5.17499160802604,2.27921225081085e-07,9.89403103468943e-06
"VILL",3155.75410706003,5.16311841162281,0.488517932335538,10.5689434714068,4.15145080808663e-26,8.39796983967845e-23
"ITM2B",94811.3206545769,-1.50110785625844,0.474998872619122,-3.16023456641359,0.00157642169363258,0.0144688903994979
"TNS3",295.40423377315,1.48680363979152,0.365105026949891,4.0722628560126,4.655859373932e-05,0.000881866847146727
"IL6",295.830388144331,7.70215793726583,0.780194531603102,9.87209936147571,5.50012236262143e-23,7.94728394810492e-20
"DBNL",15631.5288866684,-1.07654997877183,0.371205349347842,-2.90014672650378,0.00372988018381576,0.0276076641926122
"CCM2",3814.48714826882,-1.24168967837534,0.422282657194387,-2.94042309628586,0.00327764352787299,0.0249269922697858
"TTYH3",2234.0770741026,-1.05392740602908,0.294596504141466,-3.5775285558819,0.000346858335634869,0.00436355551713791
"ZFHX2",337.736795769255,1.6252554321305,0.425234861347808,3.82201832413069,0.000132363851272715,0.00204865214031809
"TM6SF1",1523.17573698877,-2.15466820233232,0.517777177424292,-4.16138118147815,3.16328570817393e-05,0.000641722940867397
"LIMD2",25773.1651635202,-1.30430101149069,0.387998198197888,-3.36161615581901,0.000774877578376549,0.00825747419392844
"TANK",21281.3546814153,1.61211499147491,0.421869768465448,3.82135699682626,0.000132719365322621,0.00205258412928998
"IL36G",41.345965913847,8.55804792563183,1.27218981732472,6.72702124249704,1.73171468060222e-11,2.21714280214572e-09
"IL1RN",27478.2378660828,1.92718483129333,0.474134628979784,4.0646363153017,4.81074162380453e-05,0.000901913737793716
"IMP4",420.169470667751,1.08405369795631,0.352008601457473,3.07962275202321,0.00207262940519596,0.0177808397954661
"TXN",5479.5196899463,2.41190562307288,0.428014917872379,5.63509710143336,1.74959727000645e-08,1.07250312651395e-06
"NR5A1",11.5187552558366,2.93875528132087,0.668574625510613,4.39555312030641,1.1049103851295e-05,0.000269616793495593
"CCN3",873.867185861138,-2.21100753660606,0.656322578856644,-3.36878176651758,0.000755011825626848,0.00810675914044879
"CNPY3",7342.24311127441,-1.35861476991747,0.436945343818833,-3.10934717382132,0.00187501256562135,0.0164768154604493
"PPIL1",111.642082582261,1.59608077069504,0.569521169447459,2.80249594978802,0.00507088531311831,0.0352504945013988
"TJAP1",1996.77992157832,1.09335417069022,0.302962320403023,3.60887838869125,0.000307523719173419,0.00396740900201473
"SLC22A23",14.5975076765221,1.96665310658953,0.660386141436724,2.97803509672525,0.00290102763347578,0.0226933054901708
"GCM1",60.6119143979334,-1.98476125340733,0.622947819628807,-3.18607946102128,0.00144214981742196,0.0134811685104569
"HMGA1",2647.58368473534,1.35185075086121,0.384549601354831,3.51541321613237,0.000439070235751041,0.00527431817043219
"TPMT",250.614842281551,1.06165443818722,0.262056918387691,4.05123606245188,5.09477744193856e-05,0.000943294478594227
"RNF144B",16334.7303684697,2.45491123795447,0.584781309545836,4.19799880379394,2.69284053724229e-05,0.000561003823150096
"CPEB2",4990.2535101073,-1.30168143699222,0.436184761101153,-2.98424326816488,0.00284280654825668,0.0223763166010445
"FHDC1",1608.18398043375,1.23574098938763,0.332389686982213,3.71774768527568,0.000201006877375346,0.00282765516163135
"TLR2",30128.748143574,1.47938257819833,0.494799730851517,2.98986132359534,0.00279104129015374,0.0220619809472961
"IL18BP",1149.59538333181,1.49737078163999,0.415997056342636,3.59947446456611,0.000318860941360738,0.00408501455527953
"LRRC32",105.325202801043,5.81948320979105,0.850051052520369,6.84603964966164,7.59224443851968e-12,1.0591966396332e-09
"GGH",92.5040321739154,2.34337811768704,0.647447281318081,3.61941147226129,0.000295273803957416,0.00384864289964856
"SORL1",102733.778375972,-1.89876014640644,0.668685857406086,-2.83953986072318,0.00451786502279623,0.0321774548781729
"TRPC6",22.4327196084492,-2.66756281717376,0.960819786848179,-2.77634042688097,0.00549746135852579,0.0374564317351358
"FXYD6",24.091743064862,3.27829522205883,0.672785618119734,4.87271893715688,1.10072766329488e-06,3.81931730716846e-05
"TMPRSS13",92.1129720069825,2.11013124819028,0.687168977001146,3.07076034980368,0.00213514449241144,0.0181707353542242
"CASP5",1660.50653089063,4.48175388618403,1.07074864122203,4.18562649873556,2.84380638875671e-05,0.000587013871817955
"THBS1",3699.27193255643,4.21935356635523,0.551767812436146,7.64697300432602,2.05765502338021e-14,4.73003448499527e-12
"PAQR5",216.411794354215,-3.2960193056776,0.628353254179277,-5.24548776306202,1.55869405697755e-07,7.13367015352915e-06
"SMAD6",35.1616410298852,-2.75545113886206,0.606633638179269,-4.54219971568373,5.56702624387271e-06,0.000148569094838128
"PLCB2",9576.36062947398,-1.46713981730213,0.479929471798287,-3.05699046112918,0.00223571390545214,0.0188207476460222
"CYP19A1",38.4999794926572,5.87337363365101,1.01918633020046,5.76280652478512,8.27266101995495e-09,5.65363715448205e-07
"SPTBN5",373.850159493928,2.07267177999006,0.468532383164857,4.42375352155919,9.70006817706317e-06,0.00023900448130793
"DUSP5",3909.16397901249,1.70577862459421,0.243453898793766,7.00657756168941,2.44218202875175e-12,3.8512571298897e-10
"ARL3",207.319220853295,-1.01132783705276,0.37548084663947,-2.69342057285765,0.00707229940878906,0.0454901015641923
"ANXA7",4326.96455816338,1.25050776876531,0.331045632082499,3.77744832607753,0.000158443365236747,0.00234981732798691
"ZNF365",5.51023815606035,4.21443615139738,1.4172860268601,2.97359606425682,0.00294332258085579,0.0229443053904169
"ADAMTS14",156.440878374372,4.35080177679542,0.714751588654807,6.08715229998133,1.1493662706935e-09,9.93612405549525e-08
"CIR1",7975.10236439235,1.20218381579238,0.417657098202694,2.87839910051989,0.00399699119330318,0.029064753630503
"FAM117B",489.394882399953,-1.4416036408625,0.380184296683907,-3.79185477526727,0.000149526348642762,0.00225295156836891
"SLC40A1",2015.85245663658,-2.28997167241688,0.454026158943841,-5.04369985584934,4.56615362571396e-07,1.79705684230676e-05
"COX17",381.711970672762,1.75736197391658,0.286847701456184,6.12646350309004,8.98538053600905e-10,7.86862609796221e-08
"SPPL2A",7504.69763336626,1.45574240440551,0.40291148287854,3.61305762249608,0.000302607421958805,0.00391285581068821
"GLCE",108.934480215923,-1.30821728514572,0.357060488949333,-3.66385339636769,0.000248449024060342,0.00335729813474726
"ARHGAP24",732.836609972753,2.51543553015428,0.548353633337304,4.58725059382799,4.49121469432464e-06,0.00012428561156155
"FAM13A",63.9992356430098,-1.58540866486574,0.465352140397791,-3.40690098365188,0.000657049585067985,0.00725516160280582
"HERC5",963.248948031187,-1.50712427888509,0.476578097075926,-3.16238679060609,0.00156481566265697,0.0144015723566369
"COPS4",326.248247321349,1.10505240380444,0.352650148204185,3.13356568664933,0.00172696260278277,0.0155403587596497
"RASGEF1B",1467.55496027089,2.03784398328261,0.597379475036782,3.41130565819513,0.000646525713496176,0.00716241438023776
"BMPR1B",8.48243036368588,2.73180925608426,0.929859807949341,2.93787217463333,0.00330473248915491,0.0250943819531211
"BMP2K",11216.5006197651,-1.74773859591623,0.429492223341798,-4.06931371729483,4.71518220761189e-05,0.00088903108294155
"CDKL2",5.12809690614796,2.30734669621905,0.855276576207202,2.69777842677649,0.00698038845003501,0.0450891706881445
"PAPSS1",1797.37197402624,-1.0747221013191,0.405614528762887,-2.64961441247426,0.00805836820534164,0.0499273293800478
"SLC39A8",598.120199535824,3.19303521711523,0.567587839278676,5.62562302457559,1.8483961535727e-08,1.12285903275142e-06
"TAPBPL",986.898655200826,-1.27653575317369,0.23078418093445,-5.5312965906284,3.17872326700738e-08,1.8267725275083e-06
"AMIGO2",248.270649626535,2.00726619705223,0.44210045020142,4.54029439720706,5.61757351364674e-06,0.00014972054625502
"PHLDA1",829.540347368154,2.79899541995414,0.31117128054501,8.99503133789133,2.36164829684831e-19,1.64737184127395e-16
"DUSP6",10543.622887293,1.36747941638834,0.476043645516655,2.8725925222764,0.00407118847476228,0.0295606861650991
"TCHP",234.004887752011,-1.30777979213896,0.241511924153468,-5.41496986835291,6.12990277566855e-08,3.20418096250644e-06
"GPR84",1975.50080228931,5.99533267131827,0.543729656480166,11.02631169712,2.85328115910323e-28,1.15438049134998e-24
"BRCA2",842.388712924831,1.68294290512227,0.412719785207293,4.07768894403013,4.54855628906708e-05,0.000864781439582125
"WDFY2",1277.05999371001,-1.2842550673013,0.26757118560108,-4.79967625967015,1.58922316232798e-06,5.23589500826266e-05
"MORN3",49.5138666900753,-2.70120401625996,0.6034782353994,-4.47605871729943,7.6033581922435e-06,0.000192984106487947
"REM2",618.663549534459,-1.15216656438222,0.375921572679887,-3.06491206707984,0.00217734003035197,0.0184599377510436
"CBLN3",366.101393042364,-1.13506290494087,0.391709252154882,-2.89771788308964,0.00375888542879852,0.0277614068416083
"WDR89",251.97352070212,2.01380376243845,0.362977347454421,5.54801498374861,2.88931120728433e-08,1.6795366785102e-06
"SLC24A4",333.755848014042,-2.78925661998501,0.534809184059865,-5.21542393646102,1.8339730642747e-07,8.22604015902724e-06
"WARS",7488.06729878637,1.46446715479645,0.345397101082592,4.23995207315382,2.23567515034179e-05,0.000482147895695778
"CDAN1",456.742839273402,-1.12195246660514,0.261854615210392,-4.28463888522142,1.8303623986864e-05,0.000409584081449415
"TLNRD1",1922.11531695638,1.35349084748321,0.330601725616568,4.09402233142904,4.23953451791341e-05,0.000819116941383672
"TPM1",363.554537399336,-1.06934893542233,0.344858018413637,-3.10083825320748,0.0019297366938338,0.0168406572819516
"IGF1R",4745.4196912134,-1.76321597445704,0.54265182852072,-3.24925833063827,0.00115706348038426,0.0112709662176898
"CYP1A1",57.7206320365749,2.0384293292019,0.441794049696189,4.61398095018183,3.95028647377187e-06,0.000112233630727431
"FURIN",14433.953453841,-1.3558535189025,0.402359019026006,-3.36976047457475,0.000752335490117574,0.0080866071358068
"PMM2",425.347625072103,1.54924899638857,0.434442466658657,3.5660625175619,0.00036238495813734,0.00452232283661952
"ZFHX3",338.770574187655,-1.16324055231875,0.420334119421583,-2.76741881891358,0.00565021156731854,0.0382780072991583
"CMTM2",2424.38375656809,-2.36734127432638,0.712436263983021,-3.32288148990518,0.000890927560709703,0.00918113786326876
"OSGIN1",2293.69388633223,3.98910893164086,0.709599721780697,5.6216326038438,1.89161218334037e-08,1.14567134301773e-06
"KSR1",4119.3460004148,-2.01002345218638,0.518356838966969,-3.87768290313705,0.000105456041508332,0.00170661621093764
"UTP4",182.408321461943,1.40435093239995,0.386898619030427,3.62976465493538,0.000283679745138124,0.00374579475482971
"DPEP3",276.016205355896,-3.07358247364434,0.726410009605698,-4.23119510056409,2.32452933787928e-05,0.000499181570870063
"PTRH2",414.878084539119,1.45843878119553,0.311980095525897,4.67478150725314,2.94266739118204e-06,8.84057429509843e-05
"IMPA2",871.969573765253,-3.51819503980946,0.666715184272176,-5.27690852526498,1.31381426268147e-07,6.1663918143349e-06
"TMC6",5861.17634866939,-1.0160725019198,0.212111785279646,-4.79026896398153,1.6655790121292e-06,5.43435448973575e-05
"SLC16A3",52809.5647709401,-1.04880903209035,0.350945769168377,-2.98852165841939,0.00280330631064997,0.0221084145645763
"TBCD",814.570211935141,-1.22171559916248,0.262478800102214,-4.65453057041835,3.24719658841762e-06,9.54133220322904e-05
"NARF",2009.88886814627,-1.05056821947373,0.349005649802495,-3.01017539420423,0.00261096867667281,0.0211015922334855
"SECTM1",2738.94967271601,-2.9792329625825,0.645042773707932,-4.61865954323745,3.8622695725945e-06,0.000110508983287149
"IGFBP4",150.391024912246,1.86080688492298,0.595855635877964,3.12291564076787,0.0017906906535391,0.0159365953499527
"DUS3L",336.804509288757,1.08446458067597,0.375601203629915,2.88727663861403,0.00388592402714595,0.0284195072831292
"IFITM3",5087.7898087093,-1.38408809646585,0.455435925935972,-3.03904021981005,0.00237333167073682,0.0196843486540939
"PGGHG",9255.82857887681,-1.42307202674979,0.434579673652962,-3.27459408027031,0.00105813898552355,0.0104517058291777
"TRPM2",4825.95708530831,2.42389736815957,0.451993574809654,5.36268102744676,8.19957254099603e-08,4.14672882329522e-06
"AKT1",9309.02493461864,-1.22480163184198,0.437349785308092,-2.80050813556285,0.00510222213619158,0.0354074962583257
"IL19",18.3073808708155,8.01811189093001,1.31927038948337,6.07768654162695,1.21928802096317e-09,1.0407163449816e-07
"EMP3",2540.08500281928,2.09437484802328,0.251121016174212,8.34010183588272,7.4226583164496e-17,2.94417558987174e-14
"RNPEPL1",3988.16620913341,-1.13976307511407,0.249473318527364,-4.56867725110671,4.9081189441729e-06,0.000133628988050705
"NLRP12",3914.49291626839,-1.58222881416741,0.593038566598871,-2.66800323500313,0.00763035233951275,0.0482206802486734
"SIGLEC10",27686.9805559944,1.60227107562314,0.590589594728395,2.71300254851257,0.00666765937796636,0.0434676382716344
"RERE",10270.2953587165,-1.88034186734612,0.560339809922765,-3.35571707390431,0.000791595057883031,0.00838386200309729
"FHAD1",12.7996337793795,-2.16984967692385,0.694631623280511,-3.12374156920237,0.00178567217786218,0.0159199482088912
"PGD",18268.9677817549,1.99469787059583,0.355781035575911,5.60653230818491,2.06420458031185e-08,1.24276173973597e-06
"CCN1",48.4686415049131,6.11036193602727,1.03182827529775,5.92187874892652,3.18284268279483e-09,2.46688600115926e-07
"LMO4",593.71983712549,-1.31608962568006,0.331693739213227,-3.96778555061607,7.25435660100553e-05,0.00125964274404928
"IGSF3",139.58262644456,6.18065754369023,0.917205551159136,6.73857406977019,1.59948515549599e-11,2.06089077774067e-09
"ZNF697",190.503187224704,1.82604209177548,0.558855897596511,3.26746501133618,0.00108515278868315,0.0106768267326223
